instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,sin_hour,cos_hour,sin_month,cos_month
2306,2011-04-10,2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,57,2011-04-10,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2296,2011-04-10,2,0,4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,230,2011-04-10,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2302,2011-04-10,2,0,4,18,0,0,0,1,0.5,0.4848,0.77,0.194,240,2011-04-10,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2307,2011-04-10,2,0,4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,32,2011-04-10,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2295,2011-04-10,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,202,2011-04-10,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2293,2011-04-10,2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,81,2011-04-10,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2292,2011-04-10,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,55,2011-04-10,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2291,2011-04-10,2,0,4,7,0,0,0,2,0.36,0.3636,1.0,0.0896,10,2011-04-10,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2290,2011-04-10,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,4,2011-04-10,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2289,2011-04-10,2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,4,2011-04-10,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2288,2011-04-10,2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,5,2011-04-10,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2287,2011-04-10,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,16,2011-04-10,0.730835964278124,0.6825531432186541,0.7557495743542583,-0.6548607339452851
2286,2011-04-10,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,36,2011-04-10,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2285,2011-04-10,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,37,2011-04-10,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2284,2011-04-10,2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,53,2011-04-10,0.0,1.0,0.7557495743542583,-0.6548607339452851
2294,2011-04-10,2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0.0,150,2011-04-10,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2321,2011-04-11,2,0,4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,145,2011-04-11,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2323,2011-04-11,2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,235,2011-04-11,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2324,2011-04-11,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,452,2011-04-11,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2325,2011-04-11,2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,383,2011-04-11,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2320,2011-04-11,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,139,2011-04-11,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2327,2011-04-11,2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,166,2011-04-11,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2328,2011-04-11,2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,158,2011-04-11,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2329,2011-04-11,2,0,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,91,2011-04-11,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2330,2011-04-11,2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0.0,54,2011-04-11,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2326,2011-04-11,2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,284,2011-04-11,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2319,2011-04-11,2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,134,2011-04-11,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2322,2011-04-11,2,0,4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,141,2011-04-11,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2317,2011-04-11,2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,96,2011-04-11,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2308,2011-04-11,2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,23,2011-04-11,0.0,1.0,0.7557495743542583,-0.6548607339452851
2309,2011-04-11,2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,4,2011-04-11,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2310,2011-04-11,2,0,4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,9,2011-04-11,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2311,2011-04-11,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,1,2011-04-11,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2312,2011-04-11,2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,13,2011-04-11,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2318,2011-04-11,2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,104,2011-04-11,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2314,2011-04-11,2,0,4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,176,2011-04-11,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2315,2011-04-11,2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,314,2011-04-11,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2313,2011-04-11,2,0,4,6,0,1,1,2,0.46,0.4545,1.0,0.2239,61,2011-04-11,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2316,2011-04-11,2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,165,2011-04-11,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2353,2011-04-12,2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,54,2011-04-12,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2352,2011-04-12,2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,84,2011-04-12,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2351,2011-04-12,2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,103,2011-04-12,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2350,2011-04-12,2,0,4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,130,2011-04-12,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2349,2011-04-12,2,0,4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,224,2011-04-12,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2348,2011-04-12,2,0,4,17,0,2,1,3,0.44,0.4394,0.77,0.2239,291,2011-04-12,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2347,2011-04-12,2,0,4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,99,2011-04-12,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2346,2011-04-12,2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,78,2011-04-12,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2345,2011-04-12,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,44,2011-04-12,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2344,2011-04-12,2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,106,2011-04-12,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2343,2011-04-12,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,92,2011-04-12,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2354,2011-04-12,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,39,2011-04-12,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2341,2011-04-12,2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,40,2011-04-12,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2331,2011-04-12,2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,24,2011-04-12,0.0,1.0,0.7557495743542583,-0.6548607339452851
2332,2011-04-12,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,13,2011-04-12,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2333,2011-04-12,2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,14,2011-04-12,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2334,2011-04-12,2,0,4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,1,2011-04-12,0.730835964278124,0.6825531432186541,0.7557495743542583,-0.6548607339452851
2335,2011-04-12,2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,6,2011-04-12,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2342,2011-04-12,2,0,4,11,0,2,1,1,0.52,0.5,0.77,0.3582,49,2011-04-12,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2337,2011-04-12,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,58,2011-04-12,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2338,2011-04-12,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,189,2011-04-12,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2339,2011-04-12,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,226,2011-04-12,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2340,2011-04-12,2,0,4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,54,2011-04-12,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2336,2011-04-12,2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,16,2011-04-12,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2368,2011-04-13,2,0,4,13,0,3,1,2,0.44,0.4394,0.77,0.194,61,2011-04-13,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2369,2011-04-13,2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,106,2011-04-13,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2370,2011-04-13,2,0,4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,81,2011-04-13,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2371,2011-04-13,2,0,4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,142,2011-04-13,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2372,2011-04-13,2,0,4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,309,2011-04-13,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2374,2011-04-13,2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,175,2011-04-13,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2375,2011-04-13,2,0,4,20,0,3,1,1,0.44,0.4394,0.62,0.2537,126,2011-04-13,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2376,2011-04-13,2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,117,2011-04-13,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2377,2011-04-13,2,0,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,99,2011-04-13,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2367,2011-04-13,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,95,2011-04-13,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2373,2011-04-13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,321,2011-04-13,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2378,2011-04-13,2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,62,2011-04-13,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2366,2011-04-13,2,0,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,61,2011-04-13,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2364,2011-04-13,2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,65,2011-04-13,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2365,2011-04-13,2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,46,2011-04-13,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2355,2011-04-13,2,0,4,0,0,3,1,2,0.4,0.4091,1.0,0.2985,15,2011-04-13,0.0,1.0,0.7557495743542583,-0.6548607339452851
2356,2011-04-13,2,0,4,1,0,3,1,2,0.4,0.4091,1.0,0.2985,1,2011-04-13,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2357,2011-04-13,2,0,4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,2,2011-04-13,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2358,2011-04-13,2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,2,2011-04-13,0.730835964278124,0.6825531432186541,0.7557495743542583,-0.6548607339452851
2360,2011-04-13,2,0,4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,5,2011-04-13,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2361,2011-04-13,2,0,4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,34,2011-04-13,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2362,2011-04-13,2,0,4,7,0,3,1,3,0.36,0.3485,1.0,0.2239,70,2011-04-13,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2363,2011-04-13,2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194,164,2011-04-13,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2359,2011-04-13,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3,2011-04-13,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2402,2011-04-14,2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47,2011-04-14,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2401,2011-04-14,2,0,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,104,2011-04-14,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2400,2011-04-14,2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,145,2011-04-14,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2399,2011-04-14,2,0,4,20,0,4,1,1,0.5,0.4848,0.51,0.194,169,2011-04-14,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2398,2011-04-14,2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0.0,259,2011-04-14,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2397,2011-04-14,2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,337,2011-04-14,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2396,2011-04-14,2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,388,2011-04-14,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2395,2011-04-14,2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,202,2011-04-14,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2394,2011-04-14,2,0,4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,142,2011-04-14,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2393,2011-04-14,2,0,4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,137,2011-04-14,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2392,2011-04-14,2,0,4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,159,2011-04-14,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2391,2011-04-14,2,0,4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,145,2011-04-14,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2389,2011-04-14,2,0,4,10,0,4,1,1,0.5,0.4848,0.51,0.194,89,2011-04-14,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2379,2011-04-14,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,21,2011-04-14,0.0,1.0,0.7557495743542583,-0.6548607339452851
2380,2011-04-14,2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,10,2011-04-14,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2381,2011-04-14,2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,3,2011-04-14,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2382,2011-04-14,2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,2,2011-04-14,0.730835964278124,0.6825531432186541,0.7557495743542583,-0.6548607339452851
2383,2011-04-14,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0.0,9,2011-04-14,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2390,2011-04-14,2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,115,2011-04-14,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2385,2011-04-14,2,0,4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,70,2011-04-14,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2386,2011-04-14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0.0,193,2011-04-14,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2387,2011-04-14,2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,337,2011-04-14,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2388,2011-04-14,2,0,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,170,2011-04-14,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2384,2011-04-14,2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,14,2011-04-14,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2416,2011-04-15,2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,180,2011-04-15,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2425,2011-04-15,2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,80,2011-04-15,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2424,2011-04-15,2,0,4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,102,2011-04-15,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2423,2011-04-15,2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,118,2011-04-15,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2422,2011-04-15,2,0,4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,209,2011-04-15,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2421,2011-04-15,2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,263,2011-04-15,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2420,2011-04-15,2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,331,2011-04-15,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2419,2011-04-15,2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,243,2011-04-15,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2418,2011-04-15,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,162,2011-04-15,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2417,2011-04-15,2,0,4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,163,2011-04-15,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2415,2011-04-15,2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,200,2011-04-15,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2426,2011-04-15,2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,64,2011-04-15,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2413,2011-04-15,2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,122,2011-04-15,0.3984010898462414,-0.917211301505453,0.7557495743542583,-0.6548607339452851
2403,2011-04-15,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0.0,27,2011-04-15,0.0,1.0,0.7557495743542583,-0.6548607339452851
2404,2011-04-15,2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0.0,15,2011-04-15,0.2697967711570243,0.9629172873477994,0.7557495743542583,-0.6548607339452851
2405,2011-04-15,2,0,4,2,1,5,0,1,0.4,0.4091,0.76,0.0,18,2011-04-15,0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2406,2011-04-15,2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0.0,3,2011-04-15,0.730835964278124,0.6825531432186541,0.7557495743542583,-0.6548607339452851
2407,2011-04-15,2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,3,2011-04-15,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
2414,2011-04-15,2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,136,2011-04-15,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2409,2011-04-15,2,0,4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,47,2011-04-15,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2410,2011-04-15,2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,149,2011-04-15,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2411,2011-04-15,2,0,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,300,2011-04-15,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2412,2011-04-15,2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178,2011-04-15,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2408,2011-04-15,2,0,4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,13,2011-04-15,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2440,2011-04-16,2,0,4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,58,2011-04-16,-0.39840108984624156,-0.9172113015054529,0.7557495743542583,-0.6548607339452851
2441,2011-04-16,2,0,4,14,0,6,0,3,0.52,0.5,0.83,0.5821,63,2011-04-16,-0.6310879443260528,-0.7757112907044198,0.7557495743542583,-0.6548607339452851
2442,2011-04-16,2,0,4,15,0,6,0,3,0.52,0.5,0.83,0.5821,78,2011-04-16,-0.816969893010442,-0.5766803221148672,0.7557495743542583,-0.6548607339452851
2443,2011-04-16,2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,33,2011-04-16,-0.9422609221188204,-0.3348796121709864,0.7557495743542583,-0.6548607339452851
2444,2011-04-16,2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,15,2011-04-16,-0.9976687691905393,-0.06824241336467046,0.7557495743542583,-0.6548607339452851
2446,2011-04-16,2,0,4,19,0,6,0,2,0.52,0.5,0.94,0.4179,71,2011-04-16,-0.8878852184023756,0.4600650377311516,0.7557495743542583,-0.6548607339452851
2447,2011-04-16,2,0,4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,53,2011-04-16,-0.730835964278124,0.6825531432186542,0.7557495743542583,-0.6548607339452851
2448,2011-04-16,2,0,4,21,0,6,0,2,0.44,0.4394,0.94,0.0,14,2011-04-16,-0.5195839500354336,0.8544194045464886,0.7557495743542583,-0.6548607339452851
2449,2011-04-16,2,0,4,22,0,6,0,3,0.42,0.4242,1.0,0.0,24,2011-04-16,-0.2697967711570252,0.962917287347799,0.7557495743542583,-0.6548607339452851
2439,2011-04-16,2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,32,2011-04-16,-0.1361666490962464,-0.9906859460363308,0.7557495743542583,-0.6548607339452851
2445,2011-04-16,2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,38,2011-04-16,-0.979084087682323,0.2034560130526333,0.7557495743542583,-0.6548607339452851
2450,2011-04-16,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35,2011-04-16,-2.4492935982947064e-16,1.0,0.7557495743542583,-0.6548607339452851
2438,2011-04-16,2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,31,2011-04-16,0.1361666490962471,-0.9906859460363306,0.7557495743542583,-0.6548607339452851
2436,2011-04-16,2,0,4,9,0,6,0,3,0.4,0.4091,1.0,0.2985,29,2011-04-16,0.631087944326053,-0.7757112907044197,0.7557495743542583,-0.6548607339452851
2435,2011-04-16,2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,45,2011-04-16,0.8169698930104421,-0.5766803221148671,0.7557495743542583,-0.6548607339452851
2434,2011-04-16,2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,21,2011-04-16,0.9422609221188205,-0.33487961217098616,0.7557495743542583,-0.6548607339452851
2433,2011-04-16,2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,10,2011-04-16,0.9976687691905392,-0.06824241336467088,0.7557495743542583,-0.6548607339452851
2432,2011-04-16,2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,4,2011-04-16,0.9790840876823229,0.20345601305263375,0.7557495743542583,-0.6548607339452851
2431,2011-04-16,2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,5,2011-04-16,0.8878852184023752,0.4600650377311522,0.7557495743542583,-0.6548607339452851
