,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3142,2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0.0,191
3143,2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0.0,151
3144,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0.0,117
3145,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,69
3146,2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,38
3147,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,14
3148,2,0,5,2,0,1,1,1,0.5,0.4848,1.0,0.0896,13
3149,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,4
3150,2,0,5,4,0,1,1,1,0.5,0.4848,1.0,0.1343,6
3151,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,21
3152,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,104
3153,2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,272
3154,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,394
3155,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,194
3156,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,112
3157,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0.0,185
3158,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,209
3159,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,214
3160,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,193
3161,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0.0,165
3162,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,226
3163,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,274
3164,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,453
3165,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,308
3166,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,198
3167,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0.0,177
3168,2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,127
3169,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,57
3170,2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0.0,31
3171,2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0.0,13
3172,2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0.0,8
3173,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,4
3174,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,4
3175,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,22
3176,2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,49
3177,2,0,5,7,0,2,1,2,0.52,0.5,0.94,0.2537,151
3178,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,347
3179,2,0,5,9,0,2,1,2,0.54,0.5152,0.88,0.2537,207
3180,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,104
3181,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,130
3182,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,153
3183,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,172
3184,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,184
3185,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,210
3186,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,290
3187,2,0,5,17,0,2,1,1,0.62,0.6061,0.65,0.4179,604
3188,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,480
3189,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,349
3190,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,283
3191,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,174
3192,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,98
3193,2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,56
3194,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,23
3195,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,12
3196,2,0,5,2,0,3,1,3,0.52,0.5,0.94,0.2239,6
3197,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,9
3198,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,3
3199,2,0,5,5,0,3,1,1,0.52,0.5,1.0,0.2239,9
3200,2,0,5,6,0,3,1,1,0.52,0.5,1.0,0.1343,101
3201,2,0,5,7,0,3,1,1,0.54,0.5152,0.88,0.194,274
3202,2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,453
3203,2,0,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,202
3204,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,106
3205,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,23
3206,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,54
3207,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,122
3208,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,138
3209,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,167
3210,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.194,294
3211,2,0,5,17,0,3,1,1,0.6,0.5909,0.69,0.1343,565
3212,2,0,5,18,0,3,1,1,0.6,0.5909,0.73,0.2239,489
3213,2,0,5,19,0,3,1,3,0.56,0.5303,0.88,0.1343,331
3214,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,213
3215,2,0,5,21,0,3,1,1,0.52,0.5,0.88,0.0,85
3216,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0.0,117
3217,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,59
3218,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,29
3219,2,0,5,1,0,4,1,1,0.5,0.4848,0.94,0.0,6
3220,2,0,5,2,0,4,1,1,0.5,0.4848,0.94,0.0,15
3221,2,0,5,3,0,4,1,1,0.48,0.4697,1.0,0.0,4
3222,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0.0,5
3223,2,0,5,5,0,4,1,1,0.48,0.4697,0.94,0.0,26
3224,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0.0,103
3225,2,0,5,7,0,4,1,2,0.5,0.4848,1.0,0.0,257
3226,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0.0,487
3227,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,216
3228,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0.0,130
3229,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,164
3230,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045,168
3231,2,0,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,183
3232,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,180
3233,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,188
3234,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.194,302
3235,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,547
3236,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,513
3237,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,410
3238,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,282
3239,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,209
3240,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,79
3241,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0.0,72
3242,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,48
3243,2,0,5,1,0,5,1,1,0.46,0.4545,1.0,0.0,25
3244,2,0,5,2,0,5,1,1,0.44,0.4394,1.0,0.0896,8
3245,2,0,5,3,0,5,1,1,0.44,0.4394,1.0,0.0,5
3246,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,5
3247,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,28
3248,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,117
3249,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,319
3250,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0.0,517
3251,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,234
3252,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.194,148
3253,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.194,196
3254,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,255
3255,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,232
3256,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,197
3257,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.194,242
3258,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,330
3259,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0.0,554
3260,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,473
3261,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,302
3262,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,220
3263,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,195
3264,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0.0,152
3265,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,115
3266,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,98
3267,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0.0,72
3268,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,40
3269,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,19
3270,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,7
3271,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,5
3272,2,0,5,6,0,6,0,1,0.5,0.4848,0.82,0.1343,28
3273,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343,43
3274,2,0,5,8,0,6,0,1,0.56,0.5303,0.68,0.2836,126
3275,2,0,5,9,0,6,0,1,0.6,0.6061,0.64,0.2239,225
3276,2,0,5,10,0,6,0,1,0.62,0.6061,0.61,0.1045,323
3277,2,0,5,11,0,6,0,1,0.64,0.6212,0.53,0.1343,418
3278,2,0,5,12,0,6,0,1,0.66,0.6212,0.5,0.0,493
3279,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0.0,462
3280,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0.0,456
3281,2,0,5,15,0,6,0,1,0.72,0.6515,0.45,0.2537,506
3282,2,0,5,16,0,6,0,2,0.72,0.6515,0.39,0.2537,471
3283,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,444
3284,2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,444
3285,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,301
3286,2,0,5,20,0,6,0,1,0.62,0.6061,0.61,0.0,248
3287,2,0,5,21,0,6,0,1,0.62,0.6061,0.61,0.1045,227
3288,2,0,5,22,0,6,0,1,0.6,0.5909,0.69,0.1343,204
3289,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,145
3290,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,131
3291,2,0,5,1,0,0,0,1,0.52,0.5,0.94,0.1343,98
3292,2,0,5,2,0,0,0,1,0.52,0.5,0.94,0.1045,68
3293,2,0,5,3,0,0,0,1,0.5,0.4848,1.0,0.1045,33
3294,2,0,5,4,0,0,0,1,0.5,0.4848,1.0,0.0,12
3295,2,0,5,5,0,0,0,1,0.5,0.4848,1.0,0.1045,6
3296,2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,18
3297,2,0,5,7,0,0,0,1,0.54,0.5152,0.88,0.1045,40
3298,2,0,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896,94
3299,2,0,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,189
3300,2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,305
3301,2,0,5,11,0,0,0,1,0.7,0.6515,0.54,0.194,373
3302,2,0,5,12,0,0,0,2,0.72,0.6667,0.51,0.194,401
3303,2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,455
3304,2,0,5,14,0,0,0,3,0.62,0.6061,0.69,0.194,316
3305,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,331
3306,2,0,5,16,0,0,0,1,0.68,0.6364,0.61,0.1343,273
3307,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,306
3308,2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,358
3309,2,0,5,19,0,0,0,1,0.66,0.6212,0.61,0.194,300
3310,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,231
3311,2,0,5,21,0,0,0,1,0.62,0.5909,0.73,0.194,136
3312,2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,121
3313,2,0,5,23,0,0,0,2,0.58,0.5455,0.83,0.1343,65
3314,2,0,5,0,0,1,1,2,0.56,0.5303,0.88,0.1343,41
3315,2,0,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,9
3316,2,0,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,5
3317,2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,4
3318,2,0,5,4,0,1,1,2,0.54,0.5152,0.94,0.0,4
3319,2,0,5,5,0,1,1,2,0.54,0.5152,0.94,0.0,11
3320,2,0,5,6,0,1,1,2,0.54,0.5152,1.0,0.0,96
3321,2,0,5,7,0,1,1,2,0.56,0.5303,0.94,0.1045,236
3322,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.194,409
3323,2,0,5,9,0,1,1,1,0.6,0.5455,0.88,0.2239,167
3324,2,0,5,10,0,1,1,1,0.66,0.6212,0.74,0.2985,121
3325,2,0,5,11,0,1,1,1,0.68,0.6364,0.69,0.3881,180
3326,2,0,5,12,0,1,1,1,0.68,0.6364,0.69,0.3881,204
3327,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,204
3328,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,187
3329,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,176
3330,2,0,5,16,0,1,1,2,0.72,0.6818,0.62,0.2985,279
3331,2,0,5,17,0,1,1,3,0.72,0.6818,0.7,0.3881,429
3332,2,0,5,18,0,1,1,1,0.7,0.6667,0.74,0.2836,453
3333,2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,358
3334,2,0,5,20,0,1,1,1,0.64,0.5758,0.83,0.2239,310
3335,2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,188
3336,2,0,5,22,0,1,1,1,0.62,0.5455,0.94,0.2239,131
3337,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.194,72
3338,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.194,35
3339,2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,15
3340,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.194,10
3341,2,0,5,3,0,2,1,2,0.58,0.5455,0.94,0.1045,2
3342,2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,4
3343,2,0,5,5,0,2,1,2,0.58,0.5455,0.94,0.2537,24
3344,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.194,112
3345,2,0,5,7,0,2,1,3,0.64,0.5909,0.78,0.194,314
3346,2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,434
3347,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,138
3348,2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,108
3349,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,175
3350,2,0,5,12,0,2,1,1,0.76,0.6818,0.45,0.3881,170
3351,2,0,5,13,0,2,1,1,0.78,0.697,0.46,0.2537,190
3352,2,0,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,153
3353,2,0,5,15,0,2,1,3,0.74,0.6818,0.55,0.4179,188
3354,2,0,5,16,0,2,1,1,0.66,0.6212,0.69,0.194,277
3355,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,548
3356,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.194,564
3357,2,0,5,19,0,2,1,1,0.66,0.6212,0.74,0.194,355
3358,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,280
3359,2,0,5,21,0,2,1,1,0.64,0.5909,0.78,0.0896,189
3360,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,141
3361,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,66
3362,2,0,5,0,0,3,1,3,0.6,0.5606,0.83,0.2239,35
3363,2,0,5,1,0,3,1,3,0.58,0.5455,0.83,0.194,8
3364,2,0,5,2,0,3,1,2,0.56,0.5303,0.94,0.0,8
3365,2,0,5,3,0,3,1,1,0.54,0.5152,1.0,0.1343,9
3366,2,0,5,4,0,3,1,1,0.54,0.5152,1.0,0.1045,3
3367,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,25
3368,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,117
3369,2,0,5,7,0,3,1,1,0.62,0.5909,0.73,0.1343,313
3370,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,531
3371,2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,234
3372,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,135
3373,2,0,5,11,0,3,1,1,0.74,0.6667,0.51,0.0896,140
3374,2,0,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,210
3375,2,0,5,13,0,3,1,1,0.74,0.6818,0.55,0.1343,202
3376,2,0,5,14,0,3,1,1,0.74,0.6818,0.55,0.1642,168
3377,2,0,5,15,0,3,1,1,0.76,0.697,0.52,0.2537,182
3378,2,0,5,16,0,3,1,1,0.74,0.6667,0.51,0.2836,299
3379,2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,601
3380,2,0,5,18,0,3,1,1,0.72,0.6667,0.58,0.2239,517
3381,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343,405
3382,2,0,5,20,0,3,1,1,0.7,0.6515,0.61,0.1642,340
3383,2,0,5,21,0,3,1,1,0.66,0.6212,0.69,0.1343,236
3384,2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537,174
3385,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,86
3386,2,0,5,0,0,4,1,1,0.64,0.6061,0.73,0.1343,45
3387,2,0,5,1,0,4,1,1,0.64,0.6061,0.73,0.1343,16
3388,2,0,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,14
3389,2,0,5,3,0,4,1,1,0.6,0.5455,0.88,0.0896,4
3390,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0.0,2
3391,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,27
3392,2,0,5,6,0,4,1,2,0.6,0.5,1.0,0.0896,98
3393,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,286
3394,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,489
3395,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,216
3396,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,143
3397,2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,160
3398,2,0,5,12,0,4,1,1,0.78,0.7424,0.59,0.3284,194
3399,2,0,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,197
3400,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,189
3401,2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,141
3402,2,0,5,16,0,4,1,2,0.8,0.7424,0.49,0.3582,291
3403,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,494
3404,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,478
3405,2,0,5,19,0,4,1,1,0.78,0.697,0.46,0.3284,378
3406,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,322
3407,2,0,5,21,0,4,1,1,0.72,0.6818,0.62,0.0896,223
3408,2,0,5,22,0,4,1,1,0.7,0.6515,0.65,0.1343,180
3409,2,0,5,23,0,4,1,1,0.7,0.6515,0.65,0.194,90
3410,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,69
3411,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,50
3412,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,18
3413,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,12
3414,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,7
3415,2,0,5,5,0,5,1,1,0.64,0.6061,0.65,0.2836,31
3416,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,81
3417,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,249
3418,2,0,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,418
3419,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,227
3420,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,153
3421,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,166
3422,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,243
3423,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.194,209
3424,2,0,5,14,0,5,1,1,0.76,0.697,0.55,0.2537,239
3425,2,0,5,15,0,5,1,1,0.78,0.7121,0.49,0.2836,356
3426,2,0,5,16,0,5,1,2,0.76,0.697,0.55,0.3881,419
3427,2,0,5,17,0,5,1,1,0.74,0.6818,0.58,0.3881,491
3428,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985,399
3429,2,0,5,19,0,5,1,3,0.6,0.5758,0.78,0.2537,279
3430,2,0,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239,144
3431,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,151
3432,2,0,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,141
3433,2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,127
3434,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,94
3435,2,0,5,1,0,6,0,1,0.58,0.5455,0.88,0.194,55
3436,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,48
3437,2,0,5,3,0,6,0,1,0.56,0.5303,0.88,0.2239,15
3438,2,0,5,4,0,6,0,1,0.56,0.5303,0.88,0.2537,4
3439,2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,7
3440,2,0,5,6,0,6,0,1,0.58,0.5455,0.83,0.2537,19
3441,2,0,5,7,0,6,0,1,0.6,0.5606,0.83,0.2537,50
3442,2,0,5,8,0,6,0,1,0.62,0.5909,0.78,0.194,102
3443,2,0,5,9,0,6,0,1,0.64,0.6061,0.73,0.2537,177
3444,2,0,5,10,0,6,0,1,0.7,0.6515,0.65,0.2239,276
3445,2,0,5,11,0,6,0,1,0.7,0.6515,0.65,0.2239,349
3446,2,0,5,12,0,6,0,1,0.72,0.6667,0.58,0.2537,358
3447,2,0,5,13,0,6,0,1,0.72,0.6818,0.62,0.2239,385
3448,2,0,5,14,0,6,0,1,0.74,0.6818,0.58,0.2239,382
3449,2,0,5,15,0,6,0,1,0.74,0.6818,0.55,0.2239,374
3450,2,0,5,16,0,6,0,1,0.76,0.697,0.55,0.2836,402
3451,2,0,5,17,0,6,0,1,0.74,0.6818,0.55,0.2985,341
3452,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,385
3453,2,0,5,19,0,6,0,1,0.7,0.6515,0.65,0.194,252
3454,2,0,5,20,0,6,0,1,0.7,0.6515,0.65,0.2239,196
3455,2,0,5,21,0,6,0,1,0.66,0.6212,0.74,0.2985,201
3456,2,0,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,161
3457,2,0,5,23,0,6,0,1,0.64,0.5758,0.83,0.194,125
3458,2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,83
3459,2,0,5,1,0,0,0,1,0.62,0.5606,0.88,0.1642,66
3460,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,61
3461,2,0,5,3,0,0,0,1,0.62,0.5606,0.88,0.1045,26
3462,2,0,5,4,0,0,0,1,0.6,0.5455,0.88,0.0896,23
3463,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,6
3464,2,0,5,6,0,0,0,2,0.62,0.5606,0.88,0.194,15
3465,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,30
3466,2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,96
3467,2,0,5,9,0,0,0,2,0.62,0.5455,0.94,0.2537,152
3468,2,0,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,251
3469,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836,319
3470,2,0,5,12,0,0,0,2,0.7,0.6667,0.74,0.2239,402
3471,2,0,5,13,0,0,0,1,0.72,0.6818,0.7,0.2836,418
3472,2,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836,351
3473,2,0,5,15,0,0,0,1,0.74,0.697,0.7,0.2985,376
3474,2,0,5,16,0,0,0,1,0.74,0.697,0.7,0.2836,361
3475,2,0,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,383
3476,2,0,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,328
3477,2,0,5,19,0,0,0,1,0.72,0.697,0.74,0.2537,287
3478,2,0,5,20,0,0,0,1,0.7,0.6667,0.79,0.194,219
3479,2,0,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,229
3480,2,0,5,22,0,0,0,1,0.66,0.5909,0.89,0.1343,171
3481,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,135
3482,2,0,5,0,1,1,0,1,0.64,0.5606,0.94,0.194,103
3483,2,0,5,1,1,1,0,1,0.64,0.5606,0.94,0.1343,79
3484,2,0,5,2,1,1,0,1,0.64,0.5606,0.94,0.194,45
3485,2,0,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,18
3486,2,0,5,4,1,1,0,1,0.62,0.5455,0.94,0.1642,6
3487,2,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,7
3488,2,0,5,6,1,1,0,2,0.64,0.5606,0.94,0.0896,16
3489,2,0,5,7,1,1,0,2,0.64,0.5606,0.94,0.0,31
3490,2,0,5,8,1,1,0,2,0.66,0.5909,0.89,0.1045,94
3491,2,0,5,9,1,1,0,1,0.72,0.697,0.74,0.0896,128
3492,2,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,269
3493,2,0,5,11,1,1,0,1,0.82,0.7727,0.52,0.0,321
3494,2,0,5,12,1,1,0,1,0.86,0.803,0.47,0.1045,366
3495,2,0,5,13,1,1,0,1,0.86,0.7879,0.44,0.0896,350
3496,2,0,5,14,1,1,0,1,0.88,0.803,0.39,0.0,327
3497,2,0,5,15,1,1,0,1,0.88,0.803,0.39,0.2537,311
3498,2,0,5,16,1,1,0,1,0.88,0.7879,0.37,0.2836,309
3499,2,0,5,17,1,1,0,1,0.86,0.7879,0.41,0.2239,304
3500,2,0,5,18,1,1,0,1,0.86,0.7879,0.41,0.1642,249
3501,2,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,225
3502,2,0,5,20,1,1,0,1,0.76,0.7121,0.58,0.0,237
