instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,sin_hour,cos_hour,sin_month,cos_month
2367,2011-04-13,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,95,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2373,2011-04-13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,321,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2378,2011-04-13,2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,62,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2366,2011-04-13,2,0,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,61,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2364,2011-04-13,2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,65,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2365,2011-04-13,2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,46,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2355,2011-04-13,2,0,4,0,0,3,1,2,0.4,0.4091,1.0,0.2985,15,0.0,1.0,0.8660254037844387,-0.4999999999999998
2356,2011-04-13,2,0,4,1,0,3,1,2,0.4,0.4091,1.0,0.2985,1,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2357,2011-04-13,2,0,4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,2,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2358,2011-04-13,2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,2,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2360,2011-04-13,2,0,4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,5,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2361,2011-04-13,2,0,4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,34,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2362,2011-04-13,2,0,4,7,0,3,1,3,0.36,0.3485,1.0,0.2239,70,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2363,2011-04-13,2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194,164,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2359,2011-04-13,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2402,2011-04-14,2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2401,2011-04-14,2,0,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,104,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2400,2011-04-14,2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,145,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2399,2011-04-14,2,0,4,20,0,4,1,1,0.5,0.4848,0.51,0.194,169,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2398,2011-04-14,2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0.0,259,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2397,2011-04-14,2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,337,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2396,2011-04-14,2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,388,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2395,2011-04-14,2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,202,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2394,2011-04-14,2,0,4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,142,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2393,2011-04-14,2,0,4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,137,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2392,2011-04-14,2,0,4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,159,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2391,2011-04-14,2,0,4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,145,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2389,2011-04-14,2,0,4,10,0,4,1,1,0.5,0.4848,0.51,0.194,89,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2379,2011-04-14,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,21,0.0,1.0,0.8660254037844387,-0.4999999999999998
2380,2011-04-14,2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,10,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2381,2011-04-14,2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,3,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2382,2011-04-14,2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,2,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2383,2011-04-14,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0.0,9,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2390,2011-04-14,2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,115,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2385,2011-04-14,2,0,4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,70,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2386,2011-04-14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0.0,193,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2387,2011-04-14,2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,337,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2388,2011-04-14,2,0,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,170,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2384,2011-04-14,2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,14,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2416,2011-04-15,2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,180,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2425,2011-04-15,2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,80,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2424,2011-04-15,2,0,4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,102,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2423,2011-04-15,2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,118,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2422,2011-04-15,2,0,4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,209,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2421,2011-04-15,2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,263,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2420,2011-04-15,2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,331,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2419,2011-04-15,2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,243,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2418,2011-04-15,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,162,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2417,2011-04-15,2,0,4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,163,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2415,2011-04-15,2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,200,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2426,2011-04-15,2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,64,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2413,2011-04-15,2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,122,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2403,2011-04-15,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0.0,27,0.0,1.0,0.8660254037844387,-0.4999999999999998
2404,2011-04-15,2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0.0,15,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2405,2011-04-15,2,0,4,2,1,5,0,1,0.4,0.4091,0.76,0.0,18,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2406,2011-04-15,2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0.0,3,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2407,2011-04-15,2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,3,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2414,2011-04-15,2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,136,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2409,2011-04-15,2,0,4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,47,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2410,2011-04-15,2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,149,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2411,2011-04-15,2,0,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,300,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2412,2011-04-15,2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2408,2011-04-15,2,0,4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,13,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2440,2011-04-16,2,0,4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,58,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2441,2011-04-16,2,0,4,14,0,6,0,3,0.52,0.5,0.83,0.5821,63,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2442,2011-04-16,2,0,4,15,0,6,0,3,0.52,0.5,0.83,0.5821,78,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2443,2011-04-16,2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,33,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2444,2011-04-16,2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,15,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2446,2011-04-16,2,0,4,19,0,6,0,2,0.52,0.5,0.94,0.4179,71,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2447,2011-04-16,2,0,4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,53,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2448,2011-04-16,2,0,4,21,0,6,0,2,0.44,0.4394,0.94,0.0,14,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2449,2011-04-16,2,0,4,22,0,6,0,3,0.42,0.4242,1.0,0.0,24,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2439,2011-04-16,2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,32,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2445,2011-04-16,2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,38,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2450,2011-04-16,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2438,2011-04-16,2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,31,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2436,2011-04-16,2,0,4,9,0,6,0,3,0.4,0.4091,1.0,0.2985,29,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2435,2011-04-16,2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,45,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2434,2011-04-16,2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,21,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2433,2011-04-16,2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,10,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2432,2011-04-16,2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,4,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2431,2011-04-16,2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,5,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2430,2011-04-16,2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,14,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2429,2011-04-16,2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,24,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2428,2011-04-16,2,0,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,33,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2427,2011-04-16,2,0,4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,43,0.0,1.0,0.8660254037844387,-0.4999999999999998
2437,2011-04-16,2,0,4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,22,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2465,2011-04-17,2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,361,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2466,2011-04-17,2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,388,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2467,2011-04-17,2,0,4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,343,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2468,2011-04-17,2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,306,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2469,2011-04-17,2,0,4,18,0,0,0,1,0.56,0.5303,0.3,0.3881,277,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2474,2011-04-17,2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,56,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2471,2011-04-17,2,0,4,20,0,0,0,1,0.52,0.5,0.36,0.194,141,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2472,2011-04-17,2,0,4,21,0,0,0,1,0.5,0.4848,0.42,0.194,83,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2473,2011-04-17,2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,70,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2464,2011-04-17,2,0,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,343,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2470,2011-04-17,2,0,4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,210,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2463,2011-04-17,2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,354,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2454,2011-04-17,2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,25,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2461,2011-04-17,2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,211,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2452,2011-04-17,2,0,4,1,0,0,0,1,0.42,0.4242,0.67,0.2239,31,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2453,2011-04-17,2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.194,29,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2462,2011-04-17,2,0,4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,304,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2455,2011-04-17,2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,7,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2451,2011-04-17,2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,33,0.0,1.0,0.8660254037844387,-0.4999999999999998
2457,2011-04-17,2,0,4,6,0,0,0,1,0.36,0.3182,0.66,0.4478,8,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2458,2011-04-17,2,0,4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,16,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2459,2011-04-17,2,0,4,8,0,0,0,1,0.38,0.3939,0.46,0.3881,43,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2460,2011-04-17,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,102,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2456,2011-04-17,2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,3,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2488,2011-04-18,2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,169,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2497,2011-04-18,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,90,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2496,2011-04-18,2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,151,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2495,2011-04-18,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,165,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2494,2011-04-18,2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,286,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2493,2011-04-18,2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,362,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2492,2011-04-18,2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,428,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2491,2011-04-18,2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,205,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2490,2011-04-18,2,0,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,176,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2489,2011-04-18,2,0,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,144,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2487,2011-04-18,2,0,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,184,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2498,2011-04-18,2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,46,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2485,2011-04-18,2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,109,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2475,2011-04-18,2,0,4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,39,0.0,1.0,0.8660254037844387,-0.4999999999999998
2476,2011-04-18,2,0,4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,19,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2477,2011-04-18,2,0,4,2,0,1,1,1,0.42,0.4242,0.67,0.1045,16,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2478,2011-04-18,2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,7,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2479,2011-04-18,2,0,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,6,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2486,2011-04-18,2,0,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,123,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2481,2011-04-18,2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0.0,54,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2482,2011-04-18,2,0,4,7,0,1,1,1,0.46,0.4545,0.63,0.0,168,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2483,2011-04-18,2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,297,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2484,2011-04-18,2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,169,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2480,2011-04-18,2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,16,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2512,2011-04-19,2,0,4,13,0,2,1,2,0.54,0.5152,0.68,0.2239,129,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2513,2011-04-19,2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,107,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2514,2011-04-19,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,127,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2515,2011-04-19,2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,192,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2516,2011-04-19,2,0,4,17,0,2,1,1,0.56,0.5303,0.6,0.1045,411,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2518,2011-04-19,2,0,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,276,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2519,2011-04-19,2,0,4,20,0,2,1,2,0.5,0.4848,0.72,0.2239,168,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2520,2011-04-19,2,0,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,122,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2521,2011-04-19,2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,112,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2511,2011-04-19,2,0,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,103,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2517,2011-04-19,2,0,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,421,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2522,2011-04-19,2,0,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,52,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2510,2011-04-19,2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,72,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2508,2011-04-19,2,0,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,162,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2507,2011-04-19,2,0,4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,351,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2506,2011-04-19,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0.0,188,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2505,2011-04-19,2,0,4,6,0,2,1,2,0.48,0.4697,0.67,0.0,65,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2504,2011-04-19,2,0,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,18,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2503,2011-04-19,2,0,4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,5,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2502,2011-04-19,2,0,4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,3,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2501,2011-04-19,2,0,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,13,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2500,2011-04-19,2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,7,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2499,2011-04-19,2,0,4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,25,0.0,1.0,0.8660254037844387,-0.4999999999999998
2509,2011-04-19,2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,75,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2538,2011-04-20,2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,145,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2539,2011-04-20,2,0,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,255,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2540,2011-04-20,2,0,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,432,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2541,2011-04-20,2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,441,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2537,2011-04-20,2,0,4,14,0,3,1,1,0.74,0.6515,0.4,0.4627,148,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2543,2011-04-20,2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,225,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2544,2011-04-20,2,0,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,172,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2545,2011-04-20,2,0,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537,117,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
