instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,timestamp,sin_hour,cos_hour,sin_month,cos_month
744,2011-02-03,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,133,2011-02-03 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
745,2011-02-03,1,0,2,10,0,4,1,1,0.18,0.1515,0.43,0.3284,52,2011-02-03 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
746,2011-02-03,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478,64,2011-02-03 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
747,2011-02-03,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582,69,2011-02-03 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
748,2011-02-03,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,51,2011-02-03 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
749,2011-02-03,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881,47,2011-02-03 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
750,2011-02-03,1,0,2,15,0,4,1,1,0.22,0.197,0.37,0.3284,60,2011-02-03 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
751,2011-02-03,1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537,78,2011-02-03 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
752,2011-02-03,1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194,175,2011-02-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
753,2011-02-03,1,0,2,18,0,4,1,1,0.2,0.2121,0.4,0.1642,147,2011-02-03 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
754,2011-02-03,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,96,2011-02-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
755,2011-02-03,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,109,2011-02-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
756,2011-02-03,1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045,54,2011-02-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
757,2011-02-03,1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896,41,2011-02-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
758,2011-02-03,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,38,2011-02-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
759,2011-02-04,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0,13,2011-02-04 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
760,2011-02-04,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0,7,2011-02-04 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
761,2011-02-04,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045,1,2011-02-04 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
762,2011-02-04,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,1,2011-02-04 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
763,2011-02-04,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,7,2011-02-04 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
764,2011-02-04,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,28,2011-02-04 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
765,2011-02-04,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0,87,2011-02-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
766,2011-02-04,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,220,2011-02-04 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
767,2011-02-04,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,127,2011-02-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
768,2011-02-04,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,51,2011-02-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
769,2011-02-04,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642,64,2011-02-04 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
770,2011-02-04,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,86,2011-02-04 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
771,2011-02-04,1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239,82,2011-02-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
772,2011-02-04,1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642,91,2011-02-04 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
773,2011-02-04,1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537,90,2011-02-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
774,2011-02-04,1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239,99,2011-02-04 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
775,2011-02-04,1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343,205,2011-02-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
776,2011-02-04,1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045,155,2011-02-04 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
777,2011-02-04,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,103,2011-02-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
778,2011-02-04,1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642,71,2011-02-04 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
779,2011-02-04,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,43,2011-02-04 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
780,2011-02-04,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,46,2011-02-04 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
781,2011-02-04,1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343,31,2011-02-04 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
782,2011-02-05,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642,39,2011-02-05 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
783,2011-02-05,1,0,2,1,0,6,0,2,0.24,0.2424,0.65,0.1642,18,2011-02-05 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
784,2011-02-05,1,0,2,2,0,6,0,2,0.24,0.2424,0.75,0.1642,17,2011-02-05 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
785,2011-02-05,1,0,2,3,0,6,0,2,0.24,0.2424,0.75,0.1642,11,2011-02-05 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
786,2011-02-05,1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343,8,2011-02-05 04:00:00,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
787,2011-02-05,1,0,2,5,0,6,0,3,0.2,0.2273,1.0,0.0896,9,2011-02-05 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
788,2011-02-05,1,0,2,6,0,6,0,3,0.2,0.2576,1.0,0.0,4,2011-02-05 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
789,2011-02-05,1,0,2,7,0,6,0,3,0.22,0.2576,0.93,0.0896,4,2011-02-05 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
790,2011-02-05,1,0,2,8,0,6,0,3,0.2,0.2273,1.0,0.0896,10,2011-02-05 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
791,2011-02-05,1,0,2,9,0,6,0,3,0.2,0.2273,1.0,0.0896,20,2011-02-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
792,2011-02-05,1,0,2,10,0,6,0,3,0.2,0.2121,1.0,0.1343,34,2011-02-05 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
793,2011-02-05,1,0,2,11,0,6,0,3,0.22,0.2273,1.0,0.1343,47,2011-02-05 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
794,2011-02-05,1,0,2,12,0,6,0,3,0.22,0.2273,1.0,0.1642,52,2011-02-05 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
795,2011-02-05,1,0,2,13,0,6,0,3,0.22,0.2273,1.0,0.1642,72,2011-02-05 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
796,2011-02-05,1,0,2,14,0,6,0,3,0.22,0.2727,1.0,0.0,55,2011-02-05 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
797,2011-02-05,1,0,2,15,0,6,0,3,0.22,0.2727,1.0,0.0,60,2011-02-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
798,2011-02-05,1,0,2,16,0,6,0,3,0.22,0.2273,1.0,0.1343,71,2011-02-05 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
799,2011-02-05,1,0,2,17,0,6,0,2,0.24,0.2121,1.0,0.2836,78,2011-02-05 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
800,2011-02-05,1,0,2,18,0,6,0,2,0.28,0.2424,0.93,0.4478,83,2011-02-05 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
801,2011-02-05,1,0,2,19,0,6,0,2,0.28,0.2424,0.93,0.4478,84,2011-02-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
802,2011-02-05,1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,69,2011-02-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
803,2011-02-05,1,0,2,21,0,6,0,1,0.26,0.2576,1.0,0.194,56,2011-02-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
804,2011-02-05,1,0,2,22,0,6,0,1,0.26,0.2727,0.93,0.1343,45,2011-02-05 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
805,2011-02-05,1,0,2,23,0,6,0,1,0.26,0.2576,0.93,0.2239,59,2011-02-05 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
806,2011-02-06,1,0,2,0,0,0,0,1,0.26,0.2576,0.7,0.194,39,2011-02-06 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
807,2011-02-06,1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,44,2011-02-06 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
808,2011-02-06,1,0,2,2,0,0,0,1,0.26,0.2273,0.6,0.3284,20,2011-02-06 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
809,2011-02-06,1,0,2,3,0,0,0,1,0.26,0.2879,0.6,0.0896,13,2011-02-06 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
810,2011-02-06,1,0,2,4,0,0,0,1,0.26,0.2273,0.6,0.3582,2,2011-02-06 04:00:00,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
811,2011-02-06,1,0,2,5,0,0,0,1,0.26,0.2576,0.6,0.2239,1,2011-02-06 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
812,2011-02-06,1,0,2,6,0,0,0,1,0.26,0.2576,0.6,0.2239,1,2011-02-06 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
813,2011-02-06,1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,8,2011-02-06 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
814,2011-02-06,1,0,2,8,0,0,0,1,0.24,0.2576,0.65,0.1045,23,2011-02-06 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
815,2011-02-06,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045,45,2011-02-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
816,2011-02-06,1,0,2,10,0,0,0,1,0.3,0.2879,0.52,0.2537,89,2011-02-06 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
817,2011-02-06,1,0,2,11,0,0,0,1,0.32,0.303,0.49,0.2537,117,2011-02-06 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
818,2011-02-06,1,0,2,12,0,0,0,1,0.34,0.3333,0.46,0.0,174,2011-02-06 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
819,2011-02-06,1,0,2,13,0,0,0,1,0.34,0.3636,0.46,0.0,182,2011-02-06 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
820,2011-02-06,1,0,2,14,0,0,0,1,0.34,0.3485,0.46,0.0896,161,2011-02-06 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
821,2011-02-06,1,0,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,182,2011-02-06 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
822,2011-02-06,1,0,2,16,0,0,0,1,0.34,0.3485,0.49,0.1045,157,2011-02-06 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
823,2011-02-06,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0.0,121,2011-02-06 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
824,2011-02-06,1,0,2,18,0,0,0,1,0.3,0.303,0.56,0.1642,78,2011-02-06 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
825,2011-02-06,1,0,2,19,0,0,0,1,0.28,0.2879,0.61,0.1343,21,2011-02-06 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
826,2011-02-06,1,0,2,20,0,0,0,1,0.28,0.2879,0.61,0.1045,26,2011-02-06 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
827,2011-02-06,1,0,2,21,0,0,0,1,0.26,0.303,0.6,0.0,27,2011-02-06 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
828,2011-02-06,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0.0,62,2011-02-06 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
829,2011-02-06,1,0,2,23,0,0,0,1,0.24,0.2879,0.65,0.0,30,2011-02-06 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
830,2011-02-07,1,0,2,0,0,1,1,1,0.24,0.2879,0.65,0.0,15,2011-02-07 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
831,2011-02-07,1,0,2,1,0,1,1,1,0.22,0.2727,0.75,0.0,5,2011-02-07 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
832,2011-02-07,1,0,2,2,0,1,1,1,0.2,0.2576,0.8,0.0,3,2011-02-07 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
833,2011-02-07,1,0,2,3,0,1,1,1,0.2,0.2576,0.86,0.0,1,2011-02-07 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
834,2011-02-07,1,0,2,4,0,1,1,1,0.2,0.2576,0.86,0.0,2,2011-02-07 04:00:00,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
835,2011-02-07,1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0.0,10,2011-02-07 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
836,2011-02-07,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,30,2011-02-07 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
837,2011-02-07,1,0,2,7,0,1,1,1,0.18,0.2424,0.86,0.0,95,2011-02-07 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
838,2011-02-07,1,0,2,8,0,1,1,2,0.16,0.2273,1.0,0.0,230,2011-02-07 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
839,2011-02-07,1,0,2,9,0,1,1,1,0.22,0.2727,0.8,0.0,118,2011-02-07 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
840,2011-02-07,1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,55,2011-02-07 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
841,2011-02-07,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,47,2011-02-07 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
842,2011-02-07,1,0,2,12,0,1,1,2,0.32,0.3485,0.62,0.0,66,2011-02-07 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
843,2011-02-07,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,64,2011-02-07 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
844,2011-02-07,1,0,2,14,0,1,1,2,0.36,0.3636,0.57,0.0896,60,2011-02-07 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
845,2011-02-07,1,0,2,15,0,1,1,2,0.38,0.3939,0.54,0.0896,50,2011-02-07 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
846,2011-02-07,1,0,2,16,0,1,1,2,0.36,0.3485,0.57,0.1343,114,2011-02-07 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
847,2011-02-07,1,0,2,17,0,1,1,2,0.32,0.3182,0.7,0.1642,216,2011-02-07 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
848,2011-02-07,1,0,2,18,0,1,1,2,0.34,0.3333,0.66,0.1343,175,2011-02-07 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
849,2011-02-07,1,0,2,19,0,1,1,2,0.32,0.3485,0.7,0.0,128,2011-02-07 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
850,2011-02-07,1,0,2,20,0,1,1,2,0.32,0.3333,0.7,0.1045,88,2011-02-07 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
851,2011-02-07,1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0.0,78,2011-02-07 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
852,2011-02-07,1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,37,2011-02-07 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
853,2011-02-07,1,0,2,23,0,1,1,2,0.3,0.3333,0.81,0.0,25,2011-02-07 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
854,2011-02-08,1,0,2,0,0,2,1,2,0.28,0.3182,0.87,0.0,10,2011-02-08 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
855,2011-02-08,1,0,2,1,0,2,1,2,0.28,0.3182,0.87,0.0,4,2011-02-08 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
856,2011-02-08,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,2,2011-02-08 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
857,2011-02-08,1,0,2,3,0,2,1,3,0.28,0.2727,0.93,0.1642,1,2011-02-08 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
858,2011-02-08,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,3,2011-02-08 04:00:00,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
859,2011-02-08,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,2,2011-02-08 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
860,2011-02-08,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284,39,2011-02-08 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
861,2011-02-08,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,100,2011-02-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
862,2011-02-08,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,243,2011-02-08 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
863,2011-02-08,1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,135,2011-02-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
864,2011-02-08,1,0,2,10,0,2,1,1,0.22,0.1818,0.47,0.5522,48,2011-02-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
865,2011-02-08,1,0,2,11,0,2,1,1,0.22,0.1818,0.47,0.4627,50,2011-02-08 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
866,2011-02-08,1,0,2,12,0,2,1,1,0.24,0.197,0.38,0.4925,65,2011-02-08 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
867,2011-02-08,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,50,2011-02-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
868,2011-02-08,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,64,2011-02-08 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
869,2011-02-08,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,51,2011-02-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
870,2011-02-08,1,0,2,16,0,2,1,1,0.22,0.1818,0.35,0.5224,83,2011-02-08 16:00:00,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
871,2011-02-08,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,176,2011-02-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
872,2011-02-08,1,0,2,18,0,2,1,1,0.2,0.1818,0.32,0.3881,152,2011-02-08 18:00:00,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
873,2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,101,2011-02-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
874,2011-02-08,1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,56,2011-02-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
875,2011-02-08,1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,54,2011-02-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
876,2011-02-08,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,29,2011-02-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
877,2011-02-08,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,12,2011-02-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
878,2011-02-09,1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,17,2011-02-09 00:00:00,0.0,1.0,0.49999999999999994,0.8660254037844387
879,2011-02-09,1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,7,2011-02-09 01:00:00,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
880,2011-02-09,1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,3,2011-02-09 02:00:00,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
881,2011-02-09,1,0,2,3,0,3,1,1,0.06,0.0758,0.45,0.1343,2,2011-02-09 03:00:00,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
882,2011-02-09,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,7,2011-02-09 05:00:00,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
883,2011-02-09,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0.0,43,2011-02-09 06:00:00,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
884,2011-02-09,1,0,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,99,2011-02-09 07:00:00,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
885,2011-02-09,1,0,2,8,0,3,1,1,0.1,0.1364,0.42,0.0,199,2011-02-09 08:00:00,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
886,2011-02-09,1,0,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,123,2011-02-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
887,2011-02-09,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0.0,59,2011-02-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
888,2011-02-09,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,41,2011-02-09 11:00:00,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
889,2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,61,2011-02-09 12:00:00,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
890,2011-02-09,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,69,2011-02-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
891,2011-02-09,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,58,2011-02-09 14:00:00,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
